source,label,date
Michele Bachmann,2.0,2011-09-13
Herman Cain,3.0,2011-09-13
Mitt Romney,4.0,2011-09-13
Rick Perry,1.0,2011-09-13
Mitt Romney,5.0,2011-09-13
Bob Buckhorn,3.0,2011-09-12
George Allen,1.0,2011-09-12
Newt Gingrich,2.0,2011-09-12
John Kasich,2.0,2011-09-12
Bill Pascrell,4.0,2011-09-12
Brett Hulsey,5.0,2011-09-11
Rick Perry,3.0,2011-09-11
Michael Bloomberg,5.0,2011-09-11
"Vincent ""Buddy"" Cianci",4.0,2011-09-11
Chain email,0.0,2011-09-10
Matt Wand,2.0,2011-09-10
Bob Goodlatte,3.0,2011-09-09
Donna Shalala,2.0,2011-09-09
Tommy Thompson,4.0,2011-09-09
We Are Ohio,4.0,2011-09-09
Tom Graves,5.0,2011-09-09
Jon Runyan,1.0,2011-09-09
Rick Perry,3.0,2011-09-08
New Hampshire Democratic Party,3.0,2011-09-08
Michele Bachmann,5.0,2011-09-08
Jon Huntsman,3.0,2011-09-08
National Republican Senatorial Committee,3.0,2011-09-08
Tom Kean,5.0,2011-09-08
Daniel McKee,4.0,2011-09-08
Mitt Romney,0.0,2011-09-07
SEIU,3.0,2011-09-07
Democratic Congressional Campaign Committee,2.0,2011-09-07
Joe Biden,1.0,2011-09-07
Ron Paul,3.0,2011-09-07
Debra Medina,3.0,2011-09-07
Rob Portman,5.0,2011-09-07
Yolanda Adrean,3.0,2011-09-07
New Hampshire Democratic Party,3.0,2011-09-06
Barack Obama,4.0,2011-09-06
Democratic Party of Wisconsin,0.0,2011-09-06
Chip Rogers,4.0,2011-09-06
Bloggers,0.0,2011-09-06
Rick Perry,5.0,2011-09-06
Bloggers,0.0,2011-09-05
Barack Obama,3.0,2011-09-05
Vincent Barrella,4.0,2011-09-05
Scott Walker,0.0,2011-09-04
Richard Tomlins,0.0,2011-09-04
Kinky Friedman,2.0,2011-09-04
New Jersey Education Association,5.0,2011-09-04
Mitt Romney,4.0,2011-09-03
Maureen Dowd,5.0,2011-09-03
George Allen,4.0,2011-09-03
Rick Perry,4.0,2011-09-02
Bloggers,0.0,2011-09-02
Chris Abele,,2011-09-02
Dennis Richardson,1.0,2011-09-02
Sovereign Citizens United,0.0,2011-09-02
Marcia Fudge,4.0,2011-09-02
Rick Perry,2.0,2011-08-27
Doreen Costa,1.0,2011-08-26
Bob McDonnell,,2011-08-26
Regina Benjamin,5.0,2011-08-26
Rick Perry,1.0,2011-08-25
Ron Kind,3.0,2011-08-25
Rob Portman,3.0,2011-08-25
Michael Doherty,4.0,2011-08-25
Marco Rubio,5.0,2011-08-24
Donna Brazile,4.0,2011-08-24
Jonathan Steitz,1.0,2011-08-24
Mike Villarreal,3.0,2011-08-24
Thaddeus McCotter,4.0,2011-08-23
Michael Schrunk,4.0,2011-08-23
Chip Rogers,3.0,2011-08-23
Albert Papp Jr.,4.0,2011-08-23
Florida voter,1.0,2011-08-22
Florida voter,4.0,2011-08-22
Rick Perry,1.0,2011-08-22
Sean Duffy,2.0,2011-08-22
David Pennington,5.0,2011-08-22
Sherrod Brown,5.0,2011-08-22
Chris Christie,3.0,2011-08-21
Bob Ryan,4.0,2011-08-21
Susan Combs,,2011-08-21
Gary Schaer,5.0,2011-08-21
James Bennett,1.0,2011-08-21
Arne Duncan,1.0,2011-08-19
Jon Huntsman,3.0,2011-08-19
Jon Huntsman,4.0,2011-08-19
Jeff Merkley,4.0,2011-08-19
Martin Frost,2.0,2011-08-19
Tammy Baldwin,2.0,2011-08-19
Beverly Hall,0.0,2011-08-19
Rick Perry,1.0,2011-08-19
Warren Buffett,5.0,2011-08-18
Rick Scott,3.0,2011-08-18
Democratic Party of Virginia,1.0,2011-08-18
Democratic Party of Wisconsin,2.0,2011-08-18
Rob Portman,4.0,2011-08-18
Sandra Cunningham,0.0,2011-08-18
Stephen Lisauskas,1.0,2011-08-18
Rick Scott,1.0,2011-08-17
Jay Carney,1.0,2011-08-17
Herman Cain,1.0,2011-08-17
Mitt Romney,4.0,2011-08-16
Rick Perry,1.0,2011-08-16
Ted Strickland,3.0,2011-08-16
Sam Olens,5.0,2011-08-16
Lloyd Doggett,5.0,2011-08-16
Paul Krugman,5.0,2011-08-15
Democratic Congressional Campaign Committee,1.0,2011-08-15
Phil Gingrey,4.0,2011-08-15
NJ-CAN,3.0,2011-08-15
Sam Adams,3.0,2011-08-14
Tim Pawlenty,1.0,2011-08-14
Robert Barber,1.0,2011-08-14
Mitt Romney,3.0,2011-08-14
Nicholas Scutari,5.0,2011-08-14
Michele Bachmann,1.0,2011-08-12
Mitt Romney,4.0,2011-08-12
Kevin DeWine,2.0,2011-08-12
Greater Wisconsin Committee,3.0,2011-08-12
Kim Simac,2.0,2011-08-12
Ron Paul,1.0,2011-08-12
Jon Huntsman,4.0,2011-08-12
Ken Plum,1.0,2011-08-12
Reince Priebus,1.0,2011-08-12
Mitt Romney,0.0,2011-08-12
Tim Pawlenty,5.0,2011-08-12
Bob Wirch,0.0,2011-08-12
Greater Wisconsin Committee,5.0,2011-08-12
Sam Olens,5.0,2011-08-12
John Kasich,,2011-08-11
Rick Scott,1.0,2011-08-11
Democratic Party of Wisconsin,0.0,2011-08-11
Richard Codey,5.0,2011-08-11
Marcia Fudge,3.0,2011-08-10
Adam Hasner,3.0,2011-08-10
Ron Paul,1.0,2011-08-10
Georgia Department of Transportation,1.0,2011-08-10
Tim Ryan,4.0,2011-08-10
Newt Gingrich,2.0,2011-08-09
Tom Kean,3.0,2011-08-09
Jim DeMint,2.0,2011-08-08
Jon Huntsman,4.0,2011-08-08
George LeMieux,4.0,2011-08-08
Tim Grendell,1.0,2011-08-08
Saxby Chambliss,4.0,2011-08-08
Jack Conners,4.0,2011-08-08
Lamar Smith,,2011-08-07
Alison Littell McHose,1.0,2011-08-07
Daniel McKee,3.0,2011-08-07
Rick Perry,4.0,2011-08-06
Wisconsin Sierra Club,2.0,2011-08-05
Club for Growth,2.0,2011-08-05
Wisconsin Manufacturers and Commerce,4.0,2011-08-05
Alberto Carvalho,3.0,2011-08-05
Buddy Roemer,3.0,2011-08-05
Alberta Darling,0.0,2011-08-05
Tom Coburn,3.0,2011-08-05
Randy Forbes,4.0,2011-08-05
Progress Texas,2.0,2011-08-05
Beverly Hall,1.0,2011-08-05
Kevin DeWine,5.0,2011-08-05
Fred Clark,2.0,2011-08-04
Nancy Nusbaum,0.0,2011-08-04
Raul Labrador,2.0,2011-08-04
Jennifer Granholm,4.0,2011-08-04
Peggy Lehner,5.0,2011-08-04
Chris Christie,1.0,2011-08-04
Barry Hinckley,1.0,2011-08-04
Harry Reid,0.0,2011-08-03
Paul Krugman,3.0,2011-08-03
Jim Sensenbrenner,1.0,2011-08-03
Elaine Boyer,4.0,2011-08-03
Jon Husted,4.0,2011-08-03
Cory Booker,4.0,2011-08-03
Barack Obama,3.0,2011-08-02
Marco Rubio,3.0,2011-08-02
Eric Cantor,4.0,2011-08-02
Ash Williams,1.0,2011-08-02
Patrick Murphy,5.0,2011-08-02
Progressive Change Campaign Committee and Democracy for America,3.0,2011-08-02
Alliance for Retired Americans,2.0,2011-08-02
Phil Gingrey,1.0,2011-08-02
Dennis Kucinich,4.0,2011-08-02
Ken Langone,2.0,2011-08-01
National Republican Congressional Committee,1.0,2011-08-01
John Kasich,5.0,2011-08-01
La Raza,5.0,2011-08-01
Bobby Scott,2.0,2011-08-01
Joshua Henne,1.0,2011-08-01
Ron Johnson,5.0,2011-07-31
Travis Rowley,2.0,2011-07-31
Tom Leppert,1.0,2011-07-31
Steven Goldstein,4.0,2011-07-31
Allen West,1.0,2011-07-29
Bill O'Reilly,1.0,2011-07-29
Eric Cantor,1.0,2011-07-29
Judson Phillips,3.0,2011-07-29
We Are Wisconsin,3.0,2011-07-29
Charlie Hales,5.0,2011-07-29
Jon Huntsman,2.0,2011-07-28
Ohio Democratic Party,0.0,2011-07-28
Tim Pawlenty,4.0,2011-07-28
Republican Party of Wisconsin,1.0,2011-07-28
Michael Burgess,2.0,2011-07-28
Leonard Lance,3.0,2011-07-28
Rick Santorum,2.0,2011-07-27
Barack Obama,5.0,2011-07-27
Rob Portman,5.0,2011-07-27
Sheila Harsdorf,2.0,2011-07-27
Chip Rogers,5.0,2011-07-27
Michele Bachmann,4.0,2011-07-26
Tom Price,1.0,2011-07-26
Cliff Stearns,4.0,2011-07-26
John Boehner,2.0,2011-07-26
Barack Obama,5.0,2011-07-26
Jessica King,2.0,2011-07-26
Sam Olens,1.0,2011-07-26
Shirley Turner,2.0,2011-07-26
Ron Paul,5.0,2011-07-25
Arianna Huffington,4.0,2011-07-25
Debbie Wasserman Schultz,3.0,2011-07-25
Jennifer Shilling,2.0,2011-07-25
David Dewhurst,3.0,2011-07-25
Federal Transit Administration,0.0,2011-07-25
Ward Armstrong,,2011-07-25
Raymond Lesniak,3.0,2011-07-25
Wisconsin Family Action,5.0,2011-07-24
Gina Raimondo,4.0,2011-07-24
Chris Christie,3.0,2011-07-24
Ron Paul,5.0,2011-07-23
Barack Obama,4.0,2011-07-22
Victoria Jackson,0.0,2011-07-22
Jack Bogdanski,5.0,2011-07-22
Randy Hopper,0.0,2011-07-22
Mitt Romney,2.0,2011-07-22
Kay Bailey Hutchison,1.0,2011-07-22
Mike Males,4.0,2011-07-22
Dominick Marino,3.0,2011-07-22
Debbie Wasserman Schultz,5.0,2011-07-21
Barack Obama,2.0,2011-07-21
Allen West,5.0,2011-07-21
AFL-CIO,5.0,2011-07-21
John Kasich,4.0,2011-07-21
Newt Gingrich,1.0,2011-07-21
Bob McDonnell,0.0,2011-07-21
Richard Codey,4.0,2011-07-21
Ocean State Policy Research Institute,0.0,2011-07-21
Bruce Hanna,2.0,2011-07-20
Bernie Sanders,3.0,2011-07-20
Alan Hays,1.0,2011-07-20
Alan Hays,2.0,2011-07-20
Alan Hays,5.0,2011-07-20
Club for Growth,5.0,2011-07-20
David Dewhurst,1.0,2011-07-20
Mitt Romney,2.0,2011-07-20
Mike Bodker,5.0,2011-07-20
Bill Johnson,,2011-07-20
Grover Norquist,1.0,2011-07-19
Ann Marie Buerkle,3.0,2011-07-19
Craig Miller,2.0,2011-07-19
Marco Rubio,4.0,2011-07-19
Brian Kemp,5.0,2011-07-19
Kris Jordan,3.0,2011-07-19
National Republican Congressional Committee,1.0,2011-07-19
Marc Morial,5.0,2011-07-18
Scott Walker,1.0,2011-07-18
Bob McDonnell,5.0,2011-07-18
Jack Murphy,3.0,2011-07-18
Josh Mandel,3.0,2011-07-18
Michael Doherty,1.0,2011-07-18
Donna Seidel,1.0,2011-07-17
Lois Kolkhorst,2.0,2011-07-17
David Sciarra,4.0,2011-07-17
Sheldon Whitehouse,5.0,2011-07-17
Josh Treviño,4.0,2011-07-16
Barack Obama,2.0,2011-07-15
Barack Obama,4.0,2011-07-15
Paul Ryan,3.0,2011-07-15
Gary Johnson,3.0,2011-07-15
Scott Rigell,2.0,2011-07-15
John Boehner,1.0,2011-07-15
Eddie Rodriguez,1.0,2011-07-15
Shirley Franklin,3.0,2011-07-15
Sheila Oliver,3.0,2011-07-15
Crossroads GPS,3.0,2011-07-14
Chain email,0.0,2011-07-14
Shelly Moore,0.0,2011-07-14
Kris Jordan,4.0,2011-07-14
Oregon Education Association,4.0,2011-07-14
Cory Booker,4.0,2011-07-14
Barack Obama,3.0,2011-07-13
Mike Haridopolos,1.0,2011-07-13
Marco Rubio,4.0,2011-07-13
Tim Pawlenty,1.0,2011-07-13
Tim Pawlenty,4.0,2011-07-13
Peter Barca,1.0,2011-07-13
Joseph Trillo,0.0,2011-07-13
Ralph Long,2.0,2011-07-13
Republican National Committee,4.0,2011-07-13
Barack Obama,4.0,2011-07-12
Adam Hasner,1.0,2011-07-12
Rick Scott,3.0,2011-07-12
Timothy Geithner,3.0,2011-07-12
Steve Oroho,2.0,2011-07-12
Sarah Palin,1.0,2011-07-11
Paul Krugman,5.0,2011-07-11
Bob McDonnell,4.0,2011-07-11
Shirley Franklin,0.0,2011-07-11
Rick Perry,1.0,2011-07-11
Jim DeMint,1.0,2011-07-11
Jim Whelan,3.0,2011-07-11
Scott Walker,1.0,2011-07-10
Mitt Romney,4.0,2011-07-10
New Hampshire Democratic Party,4.0,2011-07-10
Stephen Sweeney,2.0,2011-07-10
Ocean State Policy Research Institute,1.0,2011-07-10
Eddie Rodriguez,5.0,2011-07-09
John Cornyn,5.0,2011-07-08
George Allen,1.0,2011-07-08
Gary Sasse,5.0,2011-07-08
Newt Gingrich,2.0,2011-07-08
Herb Conaway Jr.,4.0,2011-07-08
Will Weatherford,3.0,2011-07-07
Barack Obama,3.0,2011-07-07
Barack Obama,5.0,2011-07-07
Barack Obama,4.0,2011-07-07
Bill Kristol,4.0,2011-07-07
Scott Walker,,2011-07-07
Lisa Hamler-Fugitt,4.0,2011-07-07
Chris Christie,5.0,2011-07-07
Shaun Donovan,3.0,2011-07-06
Steve Case,3.0,2011-07-06
One Wisconsin Now,3.0,2011-07-06
Bob McDonnell,2.0,2011-07-06
Better Austin Today,1.0,2011-07-06
United for a Fair Economy,4.0,2011-07-05
Rob Portman,2.0,2011-07-05
National Republican Congressional Committee,1.0,2011-07-05
Roger Williams,1.0,2011-07-05
Chris Christie,1.0,2011-07-05
Chain email,0.0,2011-07-04
Barack Obama,4.0,2011-07-04
Nina Turner,5.0,2011-07-04
Charles Perry,2.0,2011-07-04
Jeff Tittel,1.0,2011-07-04
Friends of Plum Beach Lighthouse,2.0,2011-07-03
Scott Walker,1.0,2011-07-03
Alberta Darling,4.0,2011-07-03
Richard Swett,3.0,2011-07-03
New Jersey Democratic State Committee,1.0,2011-07-03
Mark Warner,3.0,2011-07-02
Rod Smith,1.0,2011-07-01
Rick Scott,3.0,2011-07-01
Rick Scott,4.0,2011-07-01
Michele Bachmann,1.0,2011-07-01
Randy Forbes,3.0,2011-07-01
Jeff Fitzgerald,0.0,2011-07-01
Renewable Fuels Association,2.0,2011-07-01
Rick Perry,2.0,2011-07-01
Robert Brown,1.0,2011-07-01
Marcy Kaptur,5.0,2011-07-01
Stephen Sweeney,5.0,2011-07-01
Dan Kapanke,0.0,2011-06-30
Rick Perry,3.0,2011-06-30
Jim Jordan,3.0,2011-06-30
Yard sign,5.0,2011-06-30
Samuel DeMaio,1.0,2011-06-30
Barack Obama,0.0,2011-06-29
Barack Obama,4.0,2011-06-29
Michele Bachmann,4.0,2011-06-29
John Boehner,2.0,2011-06-29
Tim Ryan,4.0,2011-06-29
Newt Gingrich,4.0,2011-06-29
Women On the Wall,5.0,2011-06-29
Michael Doherty,5.0,2011-06-29
James Clyburn,2.0,2011-06-28
Alberta Darling,,2011-06-28
Will Weatherford,1.0,2011-06-28
Democratic Party of Virginia,4.0,2011-06-28
Jim DeMint,1.0,2011-06-28
Democratic Congressional Campaign Committee,2.0,2011-06-28
Al Roker,2.0,2011-06-28
Frank Lautenberg,2.0,2011-06-28
Charles Odimgbe,4.0,2011-06-28
Michele Bachmann,2.0,2011-06-27
Michele Bachmann,1.0,2011-06-27
Nina Perales,4.0,2011-06-22
Ron Amstutz,4.0,2011-06-22
National Republican Congressional Committee,1.0,2011-06-22
Cory Booker,1.0,2011-06-22
Rick Scott,5.0,2011-06-21
Newt Gingrich,5.0,2011-06-21
Chris Christie,3.0,2011-06-21
Jon Stewart,1.0,2011-06-20
The Accountability Project,3.0,2011-06-20
National Republican Senatorial Committee,1.0,2011-06-20
Turn Right USA,1.0,2011-06-20
Sandy Pasch,4.0,2011-06-20
Judith Zaffirini,4.0,2011-06-20
Chris Widener,2.0,2011-06-20
Herman Cain,2.0,2011-06-20
Diane Allen,1.0,2011-06-20
New Jersey Education Association,3.0,2011-06-19
Michael Cutler,5.0,2011-06-19
George Allen,4.0,2011-06-18
Doug Whitsett,3.0,2011-06-18
Bloggers,1.0,2011-06-17
Herman Cain,3.0,2011-06-17
George Allen,5.0,2011-06-17
John Kasich,2.0,2011-06-17
Ray Lewis,1.0,2011-06-17
David Simpson,5.0,2011-06-17
John Kitzhaber,4.0,2011-06-17
Chris Christie,2.0,2011-06-17
Mitt Romney,3.0,2011-06-16
Mitt Romney,1.0,2011-06-16
Robin Vos,1.0,2011-06-16
Adam Hasner,4.0,2011-06-16
Rob Portman,3.0,2011-06-16
Ted Ferrioli,3.0,2011-06-16
Roger Williams,5.0,2011-06-16
New Jersey Assembly Democrats,3.0,2011-06-16
Mike Stenhouse,0.0,2011-06-16
Marco Rubio,4.0,2011-06-15
Rick Santorum,3.0,2011-06-15
Rick Santorum,1.0,2011-06-15
Newt Gingrich,3.0,2011-06-15
Adam Hasner,2.0,2011-06-15
Rick Santorum,1.0,2011-06-15
Wisconsin Manufacturers and Commerce,2.0,2011-06-15
Steve Loomis,4.0,2011-06-15
Chris Christie,1.0,2011-06-15
Michele Bachmann,5.0,2011-06-14
Wisconsin Humane Society,4.0,2011-06-14
Newt Gingrich,3.0,2011-06-14
Allen West,1.0,2011-06-14
Tim Pawlenty,4.0,2011-06-14
Michele Bachmann,2.0,2011-06-14
Adam Hasner,2.0,2011-06-14
Michelle Litjens,5.0,2011-06-14
Gary Black,3.0,2011-06-14
Ron Amstutz,5.0,2011-06-14
Ted Nugent,3.0,2011-06-14
Joseph Cryan,1.0,2011-06-14
Debbie Wasserman Schultz,4.0,2011-06-13
Reince Priebus,1.0,2011-06-13
Janice Hahn,3.0,2011-06-08
Janice Hahn,5.0,2011-06-08
Waco Tea Party,3.0,2011-06-08
Tom Rooney,4.0,2011-06-08
Wisconsin Professional Police Association,4.0,2011-06-08
Herman Cain,0.0,2011-06-08
Chain email,0.0,2011-06-07
Marjorie Dannenfelser,2.0,2011-06-07
Charlotte Nash,2.0,2011-06-07
William G. Batchelder,0.0,2011-06-07
Sarah Palin,2.0,2011-06-06
Austan Goolsbee,4.0,2011-06-06
Austan Goolsbee,4.0,2011-06-06
Bob Graham,2.0,2011-06-06
National Republican Congressional Committee,2.0,2011-06-06
Robert Brown,2.0,2011-06-06
John Kasich,1.0,2011-06-06
Jeff Kruse,0.0,2011-06-06
Jason Isaac,5.0,2011-06-06
Fred Risser,1.0,2011-06-05
Don Zimmerman,2.0,2011-06-05
John Tassoni Jr.,0.0,2011-06-05
Bob McDonnell,4.0,2011-06-04
Michael Sullivan,3.0,2011-06-04
Jeff Merkley,4.0,2011-06-04
National Republican Congressional Committee,2.0,2011-06-03
Mitt Romney,0.0,2011-06-03
Eric Cantor,1.0,2011-06-03
Mike Haridopolos,1.0,2011-06-03
Sarah Palin,0.0,2011-06-03
Sarah Palin,2.0,2011-06-03
Janet Napolitano,3.0,2011-06-03
Wendy Davis,4.0,2011-06-03
Mitt Romney,0.0,2011-06-02
Kathleen Passidomo,5.0,2011-06-02
National Republican Congressional Committee,2.0,2011-06-02
Steny Hoyer,3.0,2011-06-02
Michael Rosen,2.0,2011-06-02
Texas House Democratic Caucus,4.0,2011-06-02
Sam Adams,1.0,2011-06-02
Tim Pawlenty,3.0,2011-06-01
Sarah Palin,1.0,2011-06-01
National Republican Congressional Committee,0.0,2011-06-01
Jim Moran,0.0,2011-06-01
Debbie Wasserman Schultz,1.0,2011-06-01
Charlotte Nash,4.0,2011-06-01
National Republican Congressional Committee,2.0,2011-05-31
Steve Moore,2.0,2011-05-31
Anti-Defamation League,3.0,2011-05-31
Rob Eissler,0.0,2011-05-31
Eric Cantor,5.0,2011-05-31
E.J. Finocchio,1.0,2011-05-31
Adam Hasner,4.0,2011-05-30
Mark Miller,5.0,2011-05-30
Barbara Boxer,3.0,2011-05-30
Jay Carney,4.0,2011-05-30
John Kasich,4.0,2011-05-30
Todd Staples,4.0,2011-05-30
Wisconsin Corn Growers Association,3.0,2011-05-29
Texas Public Policy Foundation,3.0,2011-05-29
Chain email,0.0,2011-05-29
Ward Armstrong,1.0,2011-05-28
Rush Limbaugh,2.0,2011-05-28
Rick Scott,4.0,2011-05-27
Debbie Wasserman Schultz,3.0,2011-05-27
Tim Kaine,,2011-05-27
Joe Straus,3.0,2011-05-27
Armond Budish,5.0,2011-05-27
Eric Cantor,4.0,2011-05-27
Sergio Marchionne,3.0,2011-05-26
Democratic National Committee,3.0,2011-05-26
Jeff Brandes,5.0,2011-05-26
Scott Fitzgerald,1.0,2011-05-26
Rob Portman,2.0,2011-05-26
Randi Shade,3.0,2011-05-26
The Agenda Project,4.0,2011-05-25
The Agenda Project,1.0,2011-05-25
Bob McDonnell,5.0,2011-05-25
Herman Cain,1.0,2011-05-25
Tim Pawlenty,3.0,2011-05-25
George LeMieux,3.0,2011-05-24
Evan Longoria,0.0,2011-05-24
AmeriPAC,3.0,2011-05-24
Louie Gohmert,1.0,2011-05-24
Amy Hanauer,5.0,2011-05-24
Herman Cain,4.0,2011-05-24
Angel Taveras,1.0,2011-05-24
Kurt Browning,2.0,2011-05-23
Crossroads GPS,0.0,2011-05-23
Scott Brown,,2011-05-23
AmeriPAC,2.0,2011-05-23
Rich Zipperer,2.0,2011-05-23
Frank Wolf,2.0,2011-05-23
Randi Shade,4.0,2011-05-23
Marcy Kaptur,4.0,2011-05-23
Michael McAuliff,4.0,2011-05-22
Michael Williams,3.0,2011-05-22
Rhode Island ACLU,5.0,2011-05-22
Terry McAuliffe,5.0,2011-05-21
Ron Paul,4.0,2011-05-21
Amy Kremer,3.0,2011-05-20
Adam Hasner,3.0,2011-05-20
Chain email,0.0,2011-05-20
AmeriPAC,0.0,2011-05-20
Ken Cuccinelli,5.0,2011-05-20
Nathan Deal,1.0,2011-05-20
Rodney Ellis,5.0,2011-05-20
Nancy Pelosi,0.0,2011-05-19
Newt Gingrich,,2011-05-18
Paul Ryan,4.0,2011-05-18
Terry Moulton,1.0,2011-05-18
Terry McAuliffe,0.0,2011-05-18
Kim Simac,5.0,2011-05-18
Jay Goyal,2.0,2011-05-18
American Beverage Association,3.0,2011-05-18
Nancy Pelosi,1.0,2011-05-17
Steve Oelrich,5.0,2011-05-17
Janet Napolitano,0.0,2011-05-17
Chris Redfern,4.0,2011-05-17
Newt Gingrich,3.0,2011-05-16
Barack Obama,2.0,2011-05-16
Laura Ingraham,1.0,2011-05-16
Randy Forbes,5.0,2011-05-16
John Whitmire,4.0,2011-05-16
Sherrod Brown,4.0,2011-05-16
AFL-CIO,2.0,2011-05-15
Steve Ogden,4.0,2011-05-15
David Cicilline,2.0,2011-05-15
Leo Berman,1.0,2011-05-14
Charlotte Lehan,2.0,2011-05-14
Mitt Romney,0.0,2011-05-13
Jamie Radtke,1.0,2011-05-13
Jay Carney,4.0,2011-05-13
Matt Wingard,2.0,2011-05-13
John Kasich,5.0,2011-05-13
George LeMieux,3.0,2011-05-12
George LeMieux,4.0,2011-05-12
Sherrod Brown,2.0,2011-05-12
Tim Kaine,3.0,2011-05-12
Gwen Moore,1.0,2011-05-12
Matt Lundy,5.0,2011-05-12
Newt Gingrich,1.0,2011-05-12
Newt Gingrich,1.0,2011-05-12
Barack Obama,1.0,2011-05-11
John Boehner,1.0,2011-05-11
Barack Obama,5.0,2011-05-11
Jim Moran,5.0,2011-05-11
One Wisconsin Now,4.0,2011-05-11
Renee Unterman,3.0,2011-05-11
Nina Turner,5.0,2011-05-11
Christopher Plante,0.0,2011-05-11
Barack Obama,5.0,2011-05-10
Marco Rubio,2.0,2011-05-10
Silvestre Reyes,4.0,2011-05-10
Doris Kearns Goodwin,1.0,2011-05-10
Kathie Tovo,4.0,2011-05-10
Tom Petri,1.0,2011-05-10
John Kasich,2.0,2011-05-10
Bloggers,3.0,2011-05-09
Eric Cantor,5.0,2011-05-09
Lena Taylor,2.0,2011-05-09
Nathan Deal,5.0,2011-05-09
Garnet Coleman,5.0,2011-05-09
Scott Walker,5.0,2011-05-08
Steve Ogden,3.0,2011-05-08
Robert Watson,1.0,2011-05-08
Jack Latvala,5.0,2011-05-07
Rick Hardcastle,0.0,2011-05-07
John Lee,1.0,2011-05-07
Ron Paul,3.0,2011-05-06
Tim Pawlenty,4.0,2011-05-06
Gary Johnson,4.0,2011-05-06
Mike Bennett,0.0,2011-05-06
Herb Kohl,4.0,2011-05-06
Bobby Scott,5.0,2011-05-06
Jim Durrett,3.0,2011-05-06
Kathie Tovo,2.0,2011-05-06
David Wu,4.0,2011-05-06
Stephen Ucci,1.0,2011-05-06
Jim Renacci,4.0,2011-05-05
Joe Gibbons,2.0,2011-05-05
Barack Obama,3.0,2011-05-05
Gerry Connolly,4.0,2011-05-05
Ed Garvey,1.0,2011-05-05
David Stockman,5.0,2011-05-04
National Republican Congressional Committee,4.0,2011-05-04
Adam Hasner,4.0,2011-05-04
Arianna Huffington,4.0,2011-05-04
Eric Cantor,5.0,2011-05-04
Rob Portman,1.0,2011-05-04
Dick Armey,1.0,2011-05-04
Saxby Chambliss,1.0,2011-05-04
John Thrasher,0.0,2011-05-03
Terry McAuliffe,5.0,2011-05-03
Donald Trump,3.0,2011-05-03
J.D. Alexander,4.0,2011-05-03
Dan Boren,3.0,2011-05-03
Max Nofziger,5.0,2011-05-03
Kathleen Sebelius,4.0,2011-05-03
John Kasich,1.0,2011-05-03
Bill Nelson,4.0,2011-05-02
Herman Cain,1.0,2011-05-02
Troy Fraser,0.0,2011-05-02
Jon Husted,0.0,2011-05-02
Chris Larson,2.0,2011-05-01
David Cicilline,2.0,2011-05-01
Gerry Connolly,3.0,2011-04-30
Chris Dorworth,3.0,2011-04-29
Richard Saslaw,,2011-04-29
Barack Obama,,2011-04-29
JoAnne Kloppenburg,2.0,2011-04-29
Texans for Economic Development,4.0,2011-04-29
Barack Obama,4.0,2011-04-29
Dennis Kucinich,5.0,2011-04-29
Victoria Taft,1.0,2011-04-29
Barack Obama,1.0,2011-04-28
Richard Corcoran,5.0,2011-04-28
Gordon Robertson,0.0,2011-04-28
John Boehner,1.0,2011-04-28
Joe Biden,4.0,2011-04-28
Donald Trump,0.0,2011-04-27
Leo Berman,0.0,2011-04-27
Donald Trump,0.0,2011-04-27
Mike Haridopolos,1.0,2011-04-27
Barack Obama,4.0,2011-04-27
Cheryl Grossman,2.0,2011-04-27
Allie McCullen,1.0,2011-04-27
Miguel Diaz de la Portilla,1.0,2011-04-26
Eric Eisnaugle,1.0,2011-04-26
Tim Grendell,5.0,2011-04-26
Randy Forbes,5.0,2011-04-26
Paul Krugman,5.0,2011-04-25
Donald Trump,4.0,2011-04-25
Stephen Wise,1.0,2011-04-25
Dan Kapanke,0.0,2011-04-25
Kitty Boitnott,5.0,2011-04-25
Nathan Deal,3.0,2011-04-25
Sherrod Brown,5.0,2011-04-25
Mark Pocan,1.0,2011-04-24
Barack Obama,4.0,2011-04-24
Colleen Conley,3.0,2011-04-24
Portland Public Schools,3.0,2011-04-23
Herman Cain,1.0,2011-04-22
Mark Warner,5.0,2011-04-22
Adam Putnam,5.0,2011-04-22
Democratic Party of Wisconsin,1.0,2011-04-22
Rachel Maddow,4.0,2011-04-22
Kathleen Angelucci,2.0,2011-04-22
Republican Party of Virginia,2.0,2011-04-21
Ronald Renuart,1.0,2011-04-21
Sarah Palin,2.0,2011-04-21
Michael Reese,5.0,2011-04-21
Jean Schmidt,1.0,2011-04-21
Mitch Daniels,1.0,2011-04-21
Bill Maher,1.0,2011-04-20
Democratic Congressional Campaign Committee,0.0,2011-04-20
Peter Nehr,3.0,2011-04-20
Geraldine Thompson,5.0,2011-04-20
Tom Graves,5.0,2011-04-20
Marcy Kaptur,3.0,2011-04-20
Chris Hayes,3.0,2011-04-19
Joe Walsh,1.0,2011-04-19
Ward Armstrong,5.0,2011-04-19
John Kasich,3.0,2011-04-19
Mike Ford,1.0,2011-04-19
Paul Broun,1.0,2011-04-19
Our Oregon,1.0,2011-04-19
Barack Obama,4.0,2011-04-18
Michele Bachmann,1.0,2011-04-18
Reince Priebus,3.0,2011-04-18
